Order_ID,Expected_Delivery_Time
nltb674553843,60
hzok738245394,148
jann595468857,136
mqlo495567928,129
yocp190337354,143
vkxr460870275,185
uwxy476644239,130
dgup668196024,113
lsxy263981566,188
exea886521836,272
uqzx063848860,97
hokb018117056,72
lkss601903533,108
hazk591379022,72
qnjc439912898,148
qiss782313590,163
zuxq767060668,62
pujd915152281,185
ytwm068837793,178
mzoj299524287,205
qrhp298170587,20
cfvf265164584,208
zyfp169519380,174
ozjl870916166,138
zurl326434214,130
pvuv920899771,136
ppxn605552792,140
vdwm827830060,52
zgtw084578896,88
yhbw512748246,102
csyp000416260,17
djff361858273,154
slqi119140971,113
mequ570202387,227
ripo101744823,88
dxrp207307537,74
rflc819517887,193
aiqi575352239,159
kbev477708466,80
xuah952528220,103
plin490533537,113
baix074921221,83
kfrn320623123,264
jzfv968236855,79
qmjd723988771,145
xwjr538782193,186
oxah086151187,131
vidb467034869,53
pgse398651331,160
mrym772826727,156
skaw783286292,71
ifcn620281683,92
zedf580271142,75
pjfx918619203,107
bobr175666924,169
pxgs183610336,23
ljdj172427566,224
tagy169782724,142
vrdu183117418,134
zlhn773548976,132
mefj801541334,118
qhxz852387164,105
xkzp084842447,74
ewmm101461571,152
mdib388602782,192
nuzu666521601,162
dvyw526198464,238
zawe465770958,126
ueoj522375475,136
rqzn447574546,99
ftqs105100324,259
upzt185501981,29
pvjc468556141,167
grzu124239761,73
tkhd549875120,142
xqzq878912631,143
wspk024207541,215
jrne260903369,108
ejhi850786151,149
mdwu605879201,81
wwyc707182981,220
gnwl613371933,160
mftj782582411,148
dcyg446857078,49
nzfg134905523,73
rrtj019668127,86
xrgj117205771,156
mbox898067235,170
dhin712574103,166
hijs294346049,138
jmpv306248712,122
hxam056038016,73
wazc385372345,123
onya380828375,83
yitc750106636,107
khwq228391912,178
fdjm915325731,103
jtwb117579081,183
flzb374910570,164
soxa734044877,193
qoia381170310,159
jjij160767747,97
xhnj966537292,137
lwnc546343549,107
byiu826995352,93
gpht736315022,155
kesx306687635,173
uaoe368133182,43
mutl080398176,211
ozei954401267,148
yjgl277191231,24
rdyr354541782,52
yhda408750082,161
ujmp746407924,81
wlmp451015078,87
waqp806771044,112
kgtx118065300,108
piow579718918,98
tkvp878873697,208
tzij388632670,159
elfz134381071,172
uidq821071944,129
ymea481116886,62
gfbp560010211,229
hyvs348411016,83
fwyp209667157,113
yigk494069795,53
hzii951107362,92
elri157886700,148
nwfm746469903,98
ddsa250148867,110
eevl499851304,122
dkhl410615711,189
bkni716313565,118
kqjb627446355,86
zlrl927178544,138
ajlk111240422,142
vmmg790427398,119
gbzg753646834,51
chmf565765698,25
ejyp792502628,100
bijw586959263,198
iyee180757071,107
ufpn412282225,188
wfyd884428331,93
kyva578785145,148
erdd129223597,152
zzep756526477,169
hzxd937133240,196
dgjl035168275,172
uite034075757,169
iiwn349069387,82
iqlb721912496,138
rfwb649506491,157
yjma388571385,14
mvyw093304536,95
mlwx012422954,200
pkzn592808258,168
usxb380152444,96
urol678325568,127
ehsn065772320,141
utmu731759811,113
mevq379872295,104
ggsf520615872,172
gtew887225145,63
papw010373796,118
thou227848780,82
npwz533448408,157
uhav376281525,212
xuje586434351,120
rejt090379764,90
odjh237833090,105
kqal787593046,192
lgnz747887004,107
osdi967262711,188
sccc097951474,95
duyx574921888,98
sgey872489235,161
ozel268502725,61
iznp021102262,125
gvwh240567795,132
mcul331173044,233
ladi810194409,98
lwex410668371,133
zvkp990732698,99
gakn435956631,32
eivd466532247,90
lbrd621092737,218
zytw627509900,208
xxjs817784764,188
huwn157471742,33
nkuh321662179,132
xfbx883803722,169
auts459547429,148
idds076682081,218
rjfo564543069,52
aurm455434146,119
bazu754046255,77
fnke715913090,159
njxr920711143,138
thbg152288322,131
sgjh419463614,83
ndyl008810939,163
proc706695335,111
qlvh310978306,142
cmep500216929,123
aaha266438982,105
eerw648575167,139
zugx425966946,139
wcix536028134,86
ltfm049548740,84
xpio548788750,72
jalt963272525,116
rjgk446342346,170
ygob573229785,76
ofdp257852258,183
jmml223911318,97
piqd295213865,137
fpos128614912,102
osrl437339493,98
drjz029559281,158
tijk316644427,127
rcgx518111653,87
vomt652819256,153
bvmc784827658,151
fcsp352735325,127
gemu839335505,86
uuhq038623013,207
eizl443679255,100
oivq924567327,111
bjks973842975,119
xvpx417700848,54
tsie413908897,134
mzdx113079386,138
tyug644764481,173
mzga690135864,150
hnpo666441693,128
zqor284724716,105
eupy283476094,148
owtc020995171,132
ojdn592728138,190
secu507482730,110
qrbc021172516,135
dlax653091554,99
fobx992585669,75
vpil053598655,176
gepf042969631,183
ejks732532794,224
helc533837584,170
clqp880548854,158
jmpz543922903,160
fmwr966865356,84
tosg584056177,235
bdmp916900478,136
xjve159065621,131
gnwa775152763,128
payx035394149,52
ohef492962230,106
zysd565027403,203
fjgj622449746,64
azle376655974,137
qwoj321021695,213
lgco502009609,123
qafo866370140,173
qgrb614403792,192
qcgj474219552,136
cpuu222541927,88
gwkf386025425,228
evyu216335880,162
gior692651275,158
vrky562502168,152
nahf442481922,130
xmpe788589760,214
ryji363504853,77
nxem360426763,143
yteu465920343,178
qafy184550539,167
jfzc636655296,120
mbuj066868578,50
anbc769015604,84
iwgk186671845,97
gihf219624848,75
lowm517263070,77
ipuj945848956,77
wakw489669087,133
mvcz998818650,176
kiaa279933049,88
pddv280872346,138
eddw408322691,88
vtrk899373333,91
jqqy863365098,78
lwgi652050187,82
opqq635872877,9
xlxf098451747,96
etkp118628189,100
xras412017624,138
zojk158763688,174
mddq063307325,48
aetz764208308,117
kxgv383183940,109
foib531328329,128
lthc084843935,142
piyt440032167,124
jdkg058470434,73
kgoa139434858,163
jwja708519051,98
jund466378480,108
chbq415145407,147
rure960294032,88
naxb274894906,239
nlcc823296387,88
inec838106341,157
cucr345143282,193
ltao460052348,198
fmdg457548764,117
umwr946422142,187
iarq997110172,98
mtzn271441051,59
txng678563469,129
mzpi236716533,97
lvgd908829350,146
dyla898260296,123
qzan182485223,199
euyr430125274,120
jzja370561098,147
lmgu047360535,218
uiiw730427729,102
entx808235077,91
dgix061455079,33
ecas527009057,236
obol818866549,78
mdza719824528,175
umtl750045775,98
wicy449415655,20
jyno773904525,83
dwkv873607775,75
vbiz732679875,170
kyno128161090,218
kcos603820922,155
iinl136617182,93
tifr967196644,101
pwaw338641528,218
ghta322545241,113
ximb430247928,72
weew262644582,97
ypuw021867082,57
ehcd753939174,84
nrvd710913536,144
qqyw901244258,222
jojh209076017,133
eicu586666617,47
udpd379196740,105
sufi301469751,200
lwyk791833158,150
qzzd747109791,126
mwvv156085804,206
ghmx944739195,92
jiey672909671,158
sufw004362897,78
gxgr343260567,81
fujk055204994,180
avrq295092692,232
tman346996247,87
pzaf566409847,90
ssrm978473016,138
boyy752622992,132
vtli156996267,220
vqgs372230112,213
dpkg754611961,57
lysa795431907,88
xjxo477972435,51
xwad028100408,73
rfgt319251260,162
gnkv155555687,198
ynsm229146660,108
fukk473218196,67
yloq705080818,112
aket734769223,130
zwzu435423136,170
slqh122351236,201
wjko101133043,204
kzaf547258314,183
tjii563512083,125
rqhs715681837,83
toum330824896,183
gqpt767216050,63
ahja338301522,157
gwst243605740,54
utth652002516,130
dbmq693440976,161
zgex972528553,106
lhcx049109006,82
qyca747746397,41
drem898390429,193
ywbm338214154,78
lyrd247781834,45
nziq081502618,13
wxzm708066403,122
ohki332078913,92
hhcr147619151,74
kflr546383580,102
gctn698923153,132
hqyt139841336,65
bqxd105265983,240
iuty502667393,173
yfmf331664758,157
sflz355173551,212
pgaq234569345,142
ecpz948753569,72
wmqn972563897,213
kxaw061651864,232
kszc549343441,83
psqt401935008,254
zihg119541067,84
ilfc840911506,137
znah482704479,130
xgro975395979,163
aels839231842,137
bgcy808392669,134
room616163240,168
dfxt778349695,72
uzyn034691554,112
xagb620852625,118
ecly776438282,101
ngxj365187505,227
plry573016318,72
ckvb272695035,77
pddx122129079,197
gjoz487896909,262
piek690133478,117
axjo758363487,98
zams384919228,70
hwbl548323022,135
bbfl448200105,78
psvi924837623,143
qxba080681528,146
fsci165094608,116
zxgq527243062,147
fynh294065578,152
nkqj683815895,159
jcun481089721,105
iegs742403070,132
vqou097213654,85
ydzd864618426,78
ucao318065516,96
rpas876228222,141
aqwk943161931,138
zjwn744061566,63
vvim395277488,136
tflk090669574,108
cmpo422502011,78
amyz723490317,93
vhmn102082333,191
tuei260853220,113
orvy581528180,147
xbhs698402144,129
dgod965784471,53
frtu926165696,146
wpkv234290139,194
tzom378565926,123
snhw462006067,138
btpo462044256,111
wfsx582481662,160
kxqr071309465,186
btiy574904646,215
siba300303609,132
czkw407089140,32
oakv522982120,87
amnp129757976,75
blbn059888517,187
xcqf169775185,191
lils573655183,90
zusx691667065,130
pyrl819526729,173
rloe960271082,78
jmbe533465778,109
plmu831218435,73
nawg893032055,171
ijqx227485124,102
yvte826491855,243
wbqe571787046,190
zuvw260288051,73
forl406476996,218
jiqy493393438,231
yply970323871,57
ofuz312281072,192
ctqr800747371,117
onjw142395427,137
tpws180445471,168
uxkq294895225,227
gsgd360232140,218
ouvu066495715,170
mhff578992952,87
ulxw066377353,167
gewf783114625,103
gstj773384125,116
uxdm841197176,81
wckl728607253,148
qjvd233465454,234
izlr336762405,182
wemn290453364,219
wkbu151490929,170
gqpf454679331,38
fipo005763064,99
moxe468250259,167
tyfa597726120,47
tjow362722393,227
etug289327479,131
hkzk837595639,35
inpt254648727,89
chkb492500523,128
xmmw441525867,138
rakb207888440,142
jlwc847570776,87
puei282653655,250
wuaw464295578,126
wjup621762059,143
rhlm200753988,66
hpet764389021,118
uvjx017060584,190
lxgl934578242,119
amky538171407,121
inua755294884,47
pdlf662907204,58
qvgu053575014,120
ojnv588204734,257
qagq562563482,118
cplt269974636,110
cnon911182771,121
ixcy250184238,94
oiws150195768,102
wzlx466737634,27
yjgc975734232,88
udkd751246152,52
ksyn539980081,88
ibaz353447445,109
dcyf170931345,189
nnkq866037243,182
zmrv671522196,123
qkny851207346,171
nnln081629729,203
imxu070115746,196
kftu591270220,113
zpdg554930890,47
autn347560187,137
auyr830328276,28
emlw786264394,133
bbxg249470635,83
cnka227694853,103
hksl694662601,45
aetm923399193,132
axec597534054,197
kflh553471284,90
tmtb978617367,122
lgml913475562,175
htvz150318926,96
mfih990661897,101
jspf121249107,133
wxcd115175936,130
gdqn181669251,96
zvds597013109,143
decu590029798,133
ixbs778497361,88
qiys926891866,107
qmkv499481115,208
lszo469456055,226
hjkr096497750,120
pkte058765719,98
psxk769255857,15
wxzx810527209,32
vlho966494337,92
zklm605538379,72
nayb601836748,82
axge557866298,53
pbwz129887920,32
ofqa573655109,24
jrea002567927,112
ulor158404094,174
smns658248090,85
qpma190992023,53
itru747798042,77
iapj612904504,156
wkag149950661,123
bviq130151545,95
ugsf102846290,100
rbgw556194734,26
vefk779291088,91
dltl375627423,106
zxpb438458089,126
ogvl750353917,177
fxlm106062528,77
cknb677120059,102
wuqn641209139,122
nnrg732537477,38
wqwo405903348,108
eauw354814845,107
plyd925700402,89
jfxe344776467,219
irpj278073022,81
advz227286302,118
ayfj906153981,112
azqt618967211,172
znok703794960,115
lqwt702738743,182
deqb840163791,155
evhx494723037,117
rswm976541008,83
jyko374849472,75
ptkm228606683,17
cosb079170816,71
mzlb048497284,133
ella969337504,142
nadh440693838,157
yvor459463325,187
uego856361252,185
terw216364944,134
atwb478894837,179
thxd666854023,113
ybeq666287675,242
rkvk839856886,142
hplb776991343,175
nbhb934270444,128
trok864211637,120
wvsx964202069,83
txsp393712027,143
mzgo396709867,128
ywib648489767,68
kroa646243339,188
qwlx838944461,123
gdto875898223,65
cwnu961357144,190
jdng861249278,129
gzzp639169605,192
mbqh088514005,198
kpcs497875638,265
ngjg305342294,56
ychl354693135,82
gdjf865065738,142
vwcq798483244,159
atma747980734,123
qkhf544932447,168
qzlv262621539,83
hkar243611526,171
xjbu161013473,1
zigj318435736,187
npuu525333162,97
yrbv757534435,96
zoby474101367,174
lqvf916744398,224
umvq150179622,152
stmx046882747,201
lgwk027552831,154
fgyb989765557,175
ktsx271711097,176
mjfj280415495,173
qdae644343090,142
owpa846559401,126
vgut992289030,88
ulod901384903,148
fgxr243207134,67
usqe732154910,73
hrry048439751,75
tbtn165096985,272
nvhh879956761,144
ivuj282518202,189
nbjt258931142,193
ljwo660068922,91
xnim060036316,166
otwx114252632,163
jvlp785624683,207
xpyv463453065,127
zevb029335085,235
yzyx213150952,126
aydh513887075,59
lbam671525258,215
lpio480900442,97
ddwh220909968,215
trrd730731997,207
itad795376309,185
eyzk669861170,140
xvln654754809,54
qfbi565615338,125
nyrz904829443,85
oqmu650909183,72
amxx408801688,78
tzib059917109,163
uubx511622804,148
eoil130991057,156
krbk294812821,137
fhvm650257261,166
xfuo965416958,208
ckdn671507293,245
jyke666850771,138
zwvp285713958,202
uovs484059854,228
grdd863863716,48
xkvv363786605,145
snfe984048185,172
kcze102143523,142
gyce410779680,138
ouop236020170,98
zsah528489092,114
tche601387767,78
vzig469046573,132
xnci482389352,196
oakn695906175,247
xuya829951515,92
gncc393624704,147
tsor110451718,100
bawg391229057,215
zvdl579155221,122
kbpu887157243,162
qmzb589590539,127
kylc616167613,117
vlny887281835,32
erlt962519128,134
dimw780293056,64
lgec729568142,97
ejwf556988815,171
ydbd435382386,182
vqmz704542370,69
kmgi005894872,196
qfpp573335002,193
tylu949948545,207
ogfj815752508,1
oadl514908605,123
cxbe477637337,142
vahh815562613,176
rjvj576596902,99
euje908196186,81
frtm671232629,80
btsq389845619,125
hdxl358576074,171
otbe205376942,76
fbol369152410,130
akmf415239937,137
hlwl381341195,208
oron294407689,103
zpzv439059456,112
alav023982653,178
eaks456213430,140
hexf022453024,31
kutd129597911,76
ktpw889953330,94
dgix014461570,228
lxdk578029943,169
tqns892015023,95
kjyf142094732,143
caih805652326,84
zgop588799703,58
namn305101916,137
ppuf753996767,157
aikq341128382,119
wjpl505454607,47
eiqm465866781,183
gevk029050166,127
dldw190779894,112
gsef486897294,176
aauz389530138,174
ctbe083577720,83
mafq255846808,137
jidy478953351,111
deuc288711506,58
usqp638501475,161
vwhx579460146,192
adnd435247513,125
vhyq615990986,212
qtfw045275105,143
tmjj886319435,27
mqqn890556783,96
aphe870312435,136
skrp010064991,139
xpop620472891,184
pivc278783963,189
bmkj069368593,115
vneh626118072,142
fasx609065571,163
dqbe486590041,124
lrhz155025817,70
whbb214291820,113
fbag828351508,208
cmew040948601,160
rjfq844222896,99
gggu895924423,160
zwbx171764183,103
nync865998549,218
scpv567166855,78
vypi131080392,247
ygdn684301206,154
htgx252360253,80
qxir539198233,88
hnvx477177177,162
uegb857603393,31
cetq017060793,120
njkn485703238,141
xijh111858254,133
fhcw656784410,145
lqyh083036605,53
pmmy347020404,53
zdth804936172,49
jpem535390283,186
jvnu275636320,91
kjlu062201227,156
lmgx922384300,106
tqca253976367,120
qvrg164140789,119
bsmx335871941,34
fkqo923166637,115
nkql072112566,191
aswu777018153,150
kvkr595993357,150
feyi125029788,102
lipv636621422,39
flqp970795482,62
vins290707426,29
cstz901039299,194
zhog442921262,141
qmum304773437,158
xqls246895604,52
blst938278005,30
odwp649876905,206
qwim456243505,9
qtld266051020,218
kxaa262158048,157
cwpa313852993,220
gukn174855173,268
qcnc718303143,128
qpps707970393,132
npjt271440185,153
fmyk485852514,78
itho606421389,203
zwdk643904242,97
rdfh895697230,187
oqyz522693919,72
umqr024783336,137
xuzz207770989,128
bapf648256249,167
salk678460210,93
eyag458466245,217
zxon664480897,92
upnk676022789,39
iayt814855952,130
xkmn338884751,78
xnyu446785188,103
emce280076525,89
xzka145864750,140
snlj639141549,97
htts019391042,22
byig132293926,133
xfef074830005,190
rusw437077087,203
nige120391966,168
qaot215457347,178
mxlp007180367,79
vqzd866271475,36
zhtx605143707,132
sncd482632945,52
lwjj389248406,63
jzft252085315,246
rogr500318877,97
wtrh066714445,101
txrz945675655,65
tumd881592333,137
rzkw531769114,158
qelt721224490,78
nuhb423761900,138
prmg086918729,73
kjas529953116,117
rzwb635418129,112
niqi440240973,103
itge661509134,210
wvfp684805688,145
ssre510461928,54
tmsr460633751,111
kccb341922577,80
grxj101025195,88
kqjl712462628,148
xjra026543133,126
lleb758038835,173
mgxh394132433,99
owst242545351,118
zkxh921543236,62
qjxd374810255,102
voyn639568162,241
dqha141267448,236
zpok839231130,135
vmse293673651,157
mctg142048173,196
fkxx461267125,123
pkur073521661,223
iple796952643,82
gejw615246144,141
tgoe109806062,168
izvk506164365,70
izeq351443673,170
ecef028086939,76
curr119811104,108
rzed399306409,120
iqnf085414227,7
bomp972700743,140
movb737606683,126
bjxl957785372,154
qbzk029736091,74
ptai006182649,222
kthd470645290,142
hwdy921771990,188
akiy543103660,106
oltg361218941,143
hrxy942433955,120
qrep712524847,72
ezal611546424,63
lqyq663528789,157
hthq112124079,25
qibh448660646,55
prve846238265,17
scvy850271477,104
nljs245432284,159
wikc892217533,142
lyxs552331441,94
qeqw280471894,193
nhbl697835076,85
hhjx842252938,134
vryp789245550,136
syag966081299,72
zlxy256932805,194
hjjs485838228,225
nmuz370056630,103
bhkk139012139,15
ipvo673973233,137
xwwg164087342,74
pqpk038615207,53
yyxq663694366,126
dbta181069881,144
nvue323729670,135
tvvj876782745,152
tkot463017494,211
mbgl826238623,166
chih394771707,87
fhim876585537,66
pzla234337371,99
jaew863818872,68
qrxc434922270,117
lgut895177034,123
mxer009215838,173
jije377134954,144
wnlp576801004,155
vbvl980737287,177
cpfs206404180,52
zame804109306,169
xpmh690785832,155
gjhr127595237,118
yvxg730016564,205
iygx002829877,103
ufxv416370927,144
ryht499718050,160
yhli439123530,213
lciu138631807,63
lvar543505043,181
qfob266952157,138
oalu900311433,171
lsby237868278,31
hdvg287851996,139
vuxk935704009,134
zrjf090835776,62
vikw060195104,94
uawg557763248,57
sbyj589857799,176
kvpu952164936,168
jhvh864000808,97
fyzc486123923,94
icjk229874303,144
hmwq700721988,191
ocvj749131764,50
afvl650547200,177
octm154014837,60
rgvi514439591,149
zhvy287888960,49
bvsv436668561,198
xxfu798507198,134
larm101380738,128
jara745884842,140
dlmc225906663,157
duyf061705009,87
qczf702497427,131
jzac809132494,143
phwh095102975,137
fstc299298254,49
uamb573010037,83
qfvk406925457,37
mebu767494390,85
tnow372656153,139
vdnf970604299,225
thvj192996698,151
uaup980411877,223
wuxj115454778,175
hpjk799474104,232
xcyp912022331,156
ruqm501446216,90
emck778704532,248
ljgr918856467,97
vome432714167,88
bxxr292304298,128
afnf863298213,80
ulao431972951,77
chgs735738574,93
ezmo350159919,117
xjzf010047581,215
azto283949439,76
mrxj000989757,135
ncor492588071,147
omkd956611832,153
ydaa497487555,42
phss366671732,96
fbld313509988,105
sxyb108561192,185
fzkb223728283,83
fudr746579739,132
brje908165405,14
xrmo139082626,55
diec345521181,31
mtsy748622553,109
ugiw644898324,140
dabn881106245,223
dkab733317830,121
yjaf703751533,129
homj856945288,166
bvnk694397225,79
raop338903791,162
pijk057851229,218
meer506137322,72
fmbi218762197,92
xkpq110932035,155
paes448425657,138
derc975928556,132
nmni964929800,102
gnfl206623557,72
rrok575959510,208
cafy842912051,118
zgdu091406457,92
hpvq660027753,160
okag092228731,144
nriw870515548,59
stsr977769390,137
otkf129578603,132
uibx007663351,121
cpky166071596,142
cezj161872744,63
oxnj074744851,124
josg539039376,12
nkjd241734601,31
emfi093554771,113
sxxb272666494,183
ostt195614918,157
erjw992738308,177
spwt867360825,89
hjgv390333062,82
mkjc110029235,82
hyyc485599328,75
rsri485649677,121
digo314036293,227
epix161488717,189
xgat498124656,163
gkin856050185,29
jntn949950582,135
gxgp384072026,165
tkkj812947112,130
pgej030362377,27
qyog012343672,98
rcjm089253310,114
hptu011160626,147
jzmb941419298,165
qstw128349164,208
jvii053223630,156
ckkw729440002,67
jcqm120307402,111
kgff042377015,40
uzuf780755914,18
zfqn341882217,157
czdw749444326,117
qdjo213112934,125
sdiw652386305,149
ascx797996498,182
urmk565153436,102
bcre468638298,93
qwuq325093195,223
mmnq644536018,212
hdhg406348440,172
snaj026878437,18
aocb571572720,149
axzi136369540,158
bawk587881973,135
jmsy999617906,131
bbad687340483,117
vrmc660181783,143
tdra114555822,128
egkf623746078,153
qptv919584666,136
koxg190784895,82
uytm525906560,88
fugx920423798,143
lrwo804681449,223
bejm202591169,135
gcok161869341,175
fwca885059173,122
nhxm564132430,175
sqed657092562,240
lieh723633621,143
jbuc732295803,113
brit517596967,112
zfzk978355302,150
mxnf439941833,98
brmx856117569,97
xxir436784726,218
sfut763920630,91
jcmf856592716,97
zkjr266967956,123
gazf406153002,107
cfij167562691,103
rcae094202000,105
pstx473767969,140
zwhu425158660,90
uaar064358443,182
aspx533262171,163
qtjd148443879,93
moff878339555,43
nnik422661796,28
dhkf181672385,106
osev235891467,144
kxbz070649841,141
ywry122630036,147
rjqw062821519,119
mcld512180178,103
hwai339897414,121
tjtu325884464,195
jcpv625475369,13
isxe231291908,32
yhuw204432928,27
atgx884482208,159
omyl591647683,162
vpyb714321369,85
zxwn606325742,134
pynk103321059,79
nkml654991218,183
fgle289148592,162
pbja258818792,19
phvp855044943,186
kfwk810675581,128
hyrs563103877,68
cafg676084703,132
tbhl044526750,138
vwys318443757,98
qkkn863646577,62
auiz091506525,127
tatg752412349,133
jozd564272500,101
ucsv429046492,130
hquy888256336,192
ilnf409711919,267
nieg706116947,209
wdzo871859279,180
duop638511694,142
uhux158844935,131
ltjy028360466,138
akvw577388267,123
vqnj786605390,158
jqqw174326989,125
gbje334787325,72
khur110589897,133
lqsu624515443,190
ylgn121741580,75
lbig900920711,182
paqu497422697,127
lyku895652887,77
ydud159233983,246
dvqj849433362,81
bvwj608405612,257
psbj542651131,160
qmol553055252,138
wfhd772166828,207
uahy502049662,167
slbh675203608,90
xsvu016375277,79
sjbi520185848,135
rwui567549934,215
dyrn839577497,83
eubz177752085,67
krtt316481491,80
egbj822517206,116
tezf180543092,163
nxnk522831686,53
xwzx028694957,37
ftrt105549783,64
xrir156731984,92
bsob579670437,158
eidz600439905,142
fxoy645802265,140
gtpy146805659,30
iozp940411956,142
vxzc314817232,140
hkkr147917964,166
qndk782705862,132
kfzj920690343,78
mjpw083916068,226
fedu881480103,189
dobc890009505,177
objz524037942,72
ekgl605958671,129
voqm990124775,20
sxiu370689549,83
xzrk024902852,188
btgn335313516,172
ssse470858891,162
oexg298954754,87
xubu024802680,186
afsp944586338,153
voxz415080185,78
gpqn120881253,203
dgtz887624068,112
tkef461822108,27
toid549042324,110
cjdz012846808,156
rfya777065212,144
qxcf024250281,121
icvg161959738,122
deir863657300,102
eixs484246762,146
cccf854640871,28
truw227742996,51
kdve337479510,128
tvwr109968714,253
wehu798734931,38
xzpf990632286,115
wfnh019861583,102
cjtb982603579,112
nhdv949031371,167
xskr126150462,127
afax907652647,223
slif292708627,66
gkmu385517561,147
lsvg001802555,183
eqdo663903505,68
gxlt567142866,148
fgzn878489097,14
qana715813410,244
xkze701990344,136
geux208777681,111
ddqg063780460,65
pnlb068418335,107
xbur340002652,197
kudg715835097,102
gweu631630288,132
lhsf501704419,141
bayq291934164,128
vops039064291,133
hkmq569436979,158
slmj067928412,89
zody119738464,89
vfpb112038600,81
cdkc443297334,192
gfwh819640867,183
avxx932355852,38
yseq584718772,11
tnve056255080,139
vevn484431103,14
yvjc607189551,130
pouk698095824,170
dajs766589929,130
xuqr343148346,145
svby645660822,69
rzbq985535614,73
uyha497424920,90
teih474631787,268
laot784840904,161
egfo750727205,74
gfsa262768413,124
shzb637640236,155
wrvr479369032,248
ebfo428784616,79
vdzs491067376,106
ecci244329985,109
rmdo346278856,32
dmhr129340898,123
digx266253552,160
zsrz051492490,102
hyvd454491340,103
ljzb435671842,120
zqam243294796,121
txfd682713087,99
hipl871344780,207
kxfi949315441,49
tiox792719118,78
hhmv722616868,130
temw850734212,107
iaji307165561,103
hlqi803095786,92
fprm407807599,76
wxwl497517490,125
kwnb119725060,79
ixkn191626880,58
rahj802171401,88
wsij475512378,166
jiow343221542,148
rags631820953,62
gwxb377753595,83
cjrb460942879,133
hcel219868631,200
udzq317058239,170
krhi852799798,266
omuh190278682,44
ekvj439201716,122
nzwx941616595,122
vmuo158756306,198
rzqz054810583,127
lqve670445495,47
ppcf429212274,119
rtyg442584139,162
dbzs316207868,164
jdas342010188,217
ysii844956789,183
lhmw498983038,93
rqzh578607240,126
hqhx041506717,158
qcty329243461,102
hgxh345251054,100
oupn563578200,128
pghe049236675,138
wkle822829636,78
sngp648560577,142
wltc328555781,165
ttal090235621,203
nvam498241288,100
lpyh771607373,130
ddld418630979,155
jlbs366151107,139
djwd846224850,78
fnmm076287263,17
eqab439046662,187
dwbz067707117,86
aphy843661622,181
veae551740916,59
ceqc115005001,74
zpol646216709,162
ebjx607681848,109
ignn742179041,112
qgak098029879,183
mxni861560200,75
jbvq257804233,68
wbnd467862918,92
yjxe070274479,20
gicw811246721,174
cnca336755650,190
htxo010828230,132
khrc686598298,97
jczw373566305,76
ipjm174015717,85
pbxh248968578,90
bpyk566465601,228
adke232950673,113
ozkt409335185,53
ppyc375474349,114
zzts652124343,128
lfph045483800,213
vaok002616026,88
wkan914405116,195
gjeo910603056,163
cycl984527050,28
rvqe411693901,97
xdvo256197421,86
mpen740602920,94
gxau537307947,209
njxm341044921,168
qoik010251402,118
lvsj774069737,147
eihi961558389,203
fibe985370859,93
lskq005506367,178
bgxi713603683,83
tkzq603476893,153
qjgd087784527,273
snrj083662135,58
jmlr034250234,73
oixm541606286,132
ayrq152450220,215
qlyt378778315,118
vjrf601911186,162
mupr625386299,130
jbuk967535534,155
pxzm360828867,164
iyog566316827,152
wslv952181578,103
idnu346830723,164
sioc136361206,109
jtzj414722536,138
vxdz074228063,132
dtbl609954152,152
nwwe355169240,78
zioi591283399,118
fzmp293268974,190
ehai354451704,229
mqfi653433883,98
dbyr951793355,127
irjb100650295,103
lssd918985888,118
lcoq533575726,208
kwmm567270372,117
malp843760800,84
rmoi926844590,78
pdsb614436797,162
jckz510609115,214
fmva154598753,92
rxvn882905383,137
firp099925985,146
jxxq912178442,127
zkcx644164013,214
cwxl330436816,164
svuu937586396,74
yjfq221651518,114
itms842304818,206
mzao454518679,125
ewut726174881,142
thzt913948153,220
aoab215272850,138
mvfw677548018,193
hyrm281365203,168
xvjy744409868,88
wuke746691441,117
yvmf944183465,198
uwud243339702,95
euyl340047921,194
swxx128587708,1
eidh119484670,139
vlyj063177143,111
oiaa438325602,140
qmyf283813586,100
cpsl197444317,271
xeiz796142296,233
fjxu013112517,127
yojl357987900,43
fiaw670073231,199
spxl641809938,117
ivza063974308,77
rgss380743278,135
abur772031654,113
mwaw382529021,132
amdd023317589,95
ewbi235206398,61
svno142124999,206
xhrl000977092,112
clxc976624458,168
qaiz632675759,94
vxna730992591,195
blje121234385,145
bffq944906041,76
dclz068467786,218
vzqs087805782,152
lote674611511,98
mowd033391897,153
hepu212382408,157
xyly008416980,79
nnva933645242,84
tpze439060968,202
htnt647368467,138
rzef938871135,113
fulx084976336,68
apye433227138,126
yjby137965223,124
spnk699964656,171
fapt765325166,58
xpsn638727803,163
yrah902419266,86
iigw089774056,61
hoan062783571,109
lhnn986023308,128
rvjl439707358,143
oagc466090048,124
tufo089845147,107
nstx816418822,148
jrbn319990291,190
frji865662816,221
etws723593965,110
xoai125825255,140
nogg572507633,87
gotf005228156,74
redf856595963,139
blib717924175,90
vhew507338616,223
jvsw206376134,14
vmez936862045,227
srnc522443792,114
jame627727890,153
cbyv857571555,96
hgew947436011,138
xkum088833107,112
qeix091057166,21
pzdv862193204,86
mkhp798888898,24
vhrl748834260,188
bflb690317372,161
nguu437372801,122
ougv983650232,88
